都道府県コード,beta,gamma,sigma_bar
1.0,6.932607197874797e-06,2.71260143756441,21.759987203411352
2.0,3.797718286414025e-05,4.0905666453173275,2.4554193829284263
3.0,2.2235269275798467e-05,2.194235539865135,4.087363917925709
4.0,9.922574563112517e-06,1.5257666566756414,4.838568121913452
5.0,4.018497532282849e-05,3.3030987314569007,4.423265771839405
6.0,-3.1793613007111145e-06,-0.2659619680383229,3.587449102484901
7.0,9.356644052923116e-06,1.3781485609237984,6.9671290587647
8.0,-1.9455019495404638e-22,-3.8415141564665224e-16,6.069609302550702
9.0,7.904876097416421e-06,1.0571446593545655,4.550729772084795
10.0,1.8287405749614643e-06,0.24186301816319894,7.365824056389092
11.0,-4.670375015207708e-28,-2.0268532250791575e-21,13.926712993140498
12.0,-1.0114057643251635e-31,-3.790505433792371e-25,11.647174366370209
13.0,-5.620253397318344e-17,-4.0193322016961406e-10,41.95816162715772
14.0,4.43808559949318e-07,0.22043214683704723,15.164615902841245
15.0,5.846913020284715e-06,0.9935631099255534,4.409796422003929
16.0,3.4833132284322633e-34,2.6628192156409134e-28,2.8674668852825653
17.0,1.6253345521018418e-05,1.3026497197728801,1.3703333881981503
18.0,5.036003974064476e-06,0.27734346294763496,2.818712244807245
19.0,2.2132198696971786e-05,1.1694376432808218,2.702493794762034
20.0,-1.159882513461643e-20,-1.711208381120747e-14,4.88639380262067
21.0,-2.525963785261556e-22,-3.604103818260461e-16,3.1269594660170417
22.0,-5.886117645829268e-30,-1.5279391900951157e-23,7.228251757048707
23.0,-8.647037850700242e-07,-0.3959853745239901,3.0037737206680357
24.0,-1.1277226079427605e-05,-1.2660034507312925,3.797854572339579
25.0,-4.550665431367973e-21,-3.949457217944472e-15,2.7933054054415303
26.0,-3.827490173073523e-27,-6.823195281703079e-21,6.65743776516183
27.0,-3.0828135774859723e-23,-1.8882121661430364e-16,13.541114482025293
28.0,-2.8383103234511184e-20,-1.0684051383959534e-13,19.404810402701937
29.0,-1.6147915771513829e-18,-1.4285413197823885e-12,3.7712558709828135
30.0,7.139245770439967e-06,0.5008417322999034,2.4563612349953585
31.0,0.0032207748539263715,132.631508189266,3.3688378346498555
32.0,0.0029007532005424197,147.8733862885648,2.7221486755242763
33.0,0.0010105229548275497,127.99758824854823,10.485054621194946
34.0,-2.2181503258214712e-16,-4.4716066439857833e-10,4.594724384522954
35.0,-2.9760797548316605e-32,-3.230931722786895e-26,3.651501408467081
36.0,1.343974450523842e-09,7.09181850773056e-05,1.247245139258958
37.0,0.0014545433817027705,98.77234555447693,6.531247225403191
38.0,-8.996511550441066e-34,-9.53716920776417e-28,11.527783333214192
39.0,8.613488915467164e-09,0.000449262100437172,2.5288921825683164
40.0,-2.5243316766724646e-17,-8.587230807389965e-11,13.662710691144328
41.0,1.4332214364439522e-05,0.8882123496282563,1.511048097347089
42.0,-8.727479620161933e-37,-1.0330651215216008e-30,2.8588674167390424
43.0,9.073408521763068e-06,1.1025432149762742,2.004485512328997
44.0,1.013768824716016e-05,0.8556321176053605,6.047301736243828
45.0,3.613426275530208e-06,0.31303339790282686,1.7839665807554226
46.0,5.04880349016235e-06,0.6121205521096243,2.531192073864507
47.0,2.3883148172038376e-06,0.23907441729472836,2.0416101279144976
