"時間軸（年次） コード","時間軸（年次） 補助コード","時間軸（年次）","男女 コード","男女 補助コード","男女","就業・通学 コード","就業・通学 補助コード","就業・通学","全国，都道府県（常住地） コード","全国，都道府県（常住地） 補助コード","全国，都道府県（常住地）","/全国［総数］，都道府県（従業地・通学地）","総数","北海道","青森県","岩手県","宮城県","秋田県","山形県","福島県","茨城県","栃木県","群馬県","埼玉県","千葉県","東京都","神奈川県","新潟県","富山県","石川県","福井県","山梨県","長野県","岐阜県","静岡県","愛知県","三重県","滋賀県","京都府","大阪府","兵庫県","奈良県","和歌山県","鳥取県","島根県","岡山県","広島県","山口県","徳島県","香川県","愛媛県","高知県","福岡県","佐賀県","長崎県","熊本県","大分県","宮崎県","鹿児島県","沖縄県","従業・通学市区町村「不詳・外国」","従業地・通学地「不詳」"
"2020000000","","2020年","0","","総数","11","","15歳以上通勤者","14000","","神奈川県","","3,799,945","281","93","119","452","67","86","457","2,148","1,328","1,017","11,234","11,850","936,272","2,667,990","253","71","75","60","1,549","425","115","9,313","1,106","149","86","212","907","313","38","28","23","28","87","181","98","35","53","61","19","320","24","49","61","36","34","53","87","41,840","108,762"
"2020000000","","2020年","0","","総数","11","","15歳以上通勤者","15000","","新潟県","","966,137","31","20","20","134","27","414","442","54","38","354","257","116","857","179","942,008","494","78","38","18","1,021","18","29","67","13","4","11","61","23","3","6","3","4","8","16","10","1","1","12","2","10","1","1","9","2","1","1","6","3,978","15,236"
"2020000000","","2020年","0","","総数","11","","15歳以上通勤者","16000","","富山県","","482,200","21","7","4","10","3","12","16","16","12","13","34","22","272","56","347","462,805","5,266","179","10","94","292","25","114","14","21","24","75","15","3","2","-","4","8","12","4","2","-","5","3","8","-","4","-","2","-","3","3","2,166","10,192"
"2020000000","","2020年","0","","総数","11","","15歳以上通勤者","17000","","石川県","","506,284","28","13","3","18","2","3","5","14","8","11","41","19","290","57","84","5,039","486,107","2,216","4","38","85","25","191","18","65","50","159","52","2","5","3","1","11","27","6","13","10","35","1","11","2","1","4","4","2","4","5","1,982","9,510"
"2020000000","","2020年","0","","総数","11","","15歳以上通勤者","18000","","福井県","","355,142","12","6","3","6","1","-","11","12","7","2","11","8","146","33","24","160","2,416","342,697","5","12","81","22","106","15","441","949","350","40","5","6","2","3","5","6","3","2","-","5","2","5","1","3","2","4","4","2","8","1,371","6,127"
"2020000000","","2020年","0","","総数","11","","15歳以上通勤者","19000","","山梨県","","341,081","6","2","13","9","2","3","26","51","25","56","271","88","6,998","1,856","18","5","7","3","320,628","1,281","13","2,005","53","8","9","7","33","9","-","1","-","1","3","8","5","1","1","1","1","12","-","-","1","-","-","2","2","1,933","5,624"
"2020000000","","2020年","0","","総数","11","","15歳以上通勤者","20000","","長野県","","890,265","24","11","14","21","10","12","34","42","49","899","614","140","2,747","303","759","115","51","21","1,320","859,278","776","217","756","28","24","34","75","26","8","9","6","1","10","10","5","1","8","6","4","10","3","2","2","-","4","3","6","3,762","18,005"
"2020000000","","2020年","0","","総数","11","","15歳以上通勤者","21000","","岐阜県","","870,648","17","3","3","15","3","3","13","9","17","14","32","37","461","107","12","220","114","201","17","776","744,771","228","95,430","3,321","1,136","141","304","86","18","16","4","1","9","21","7","4","6","5","1","25","1","3","6","6","8","5","9","5,790","17,212"
"2020000000","","2020年","0","","総数","11","","15歳以上通勤者","22000","","静岡県","","1,629,113","37","18","28","73","8","9","53","89","80","45","295","220","8,238","8,539","26","26","22","34","1,161","169","132","1,568,642","11,556","124","45","59","214","86","9","5","4","5","15","31","25","10","11","21","7","36","4","2","9","6","6","10","13","5,285","23,571"
"2020000000","","2020年","0","","総数","11","","15歳以上通勤者","23000","","愛知県","","3,303,487","101","20","35","102","18","14","78","110","70","68","209","180","2,822","546","48","133","170","172","35","629","40,863","14,486","3,108,150","14,859","478","416","1,443","330","83","42","20","17","84","129","42","19","36","33","7","158","15","24","30","22","11","24","43","27,396","88,667"
"2020000000","","2020年","0","","総数","11","","15歳以上通勤者","24000","","三重県","","770,819","15","1","22","30","2","3","19","32","31","11","46","37","382","107","8","12","35","47","7","30","1,298","178","31,654","695,197","1,469","484","3,898","193","2,565","2,132","5","2","43","51","16","11","11","22","3","25","3","9","11","13","2","8","8","6,070","24,561"
"2020000000","","2020年","0","","総数","11","","15歳以上通勤者","25000","","滋賀県","","612,137","10","2","2","15","3","10","15","17","14","13","26","23","388","94","8","23","56","827","6","34","1,424","54","1,294","1,519","521,408","45,236","17,269","1,424","393","61","8","1","65","40","12","14","20","23","6","30","3","6","8","4","7","10","5","4,968","15,239"
"2020000000","","2020年","0","","総数","11","","15歳以上通勤者","26000","","京都府","","972,801","36","9","9","25","1","8","16","33","13","26","53","60","944","146","25","39","91","1,942","8","34","117","100","826","937","19,623","799,057","81,551","8,311","14,653","202","24","16","129","104","37","31","40","29","19","83","10","15","24","6","9","6","19","10,680","32,625"
"2020000000","","2020年","0","","総数","11","","15歳以上通勤者","27000","","大阪府","","3,366,585","130","26","21","99","18","13","82","111","103","58","231","274","3,587","560","68","92","162","424","23","107","204","266","1,819","1,169","8,249","67,264","2,979,725","92,377","20,962","9,936","78","78","539","497","159","150","167","153","139","378","32","43","79","46","41","69","95","47,762","127,920"
"2020000000","","2020年","0","","総数","11","","15歳以上通勤者","28000","","兵庫県","","2,191,528","83","24","22","64","9","13","76","80","25","41","105","186","2,359","379","30","49","79","322","14","63","105","142","875","327","1,797","12,727","284,629","1,796,925","1,343","555","764","57","3,106","531","104","466","231","114","71","247","42","40","50","30","18","56","62","21,189","60,902"
"2020000000","","2020年","0","","総数","11","","15歳以上通勤者","29000","","奈良県","","519,420","25","4","6","15","1","4","15","14","11","12","30","32","486","75","13","20","23","54","3","17","40","33","324","3,819","1,061","14,877","124,184","3,763","349,675","1,500","6","9","49","58","12","23","25","16","5","36","2","5","8","9","4","7","9","6,180","12,821"
"2020000000","","2020年","0","","総数","11","","15歳以上通勤者","30000","","和歌山県","","366,702","9","2","3","5","1","1","16","11","5","2","15","18","126","28","6","3","8","30","2","5","8","16","71","1,284","76","202","21,507","484","2,590","328,004","2","5","16","12","11","15","11","13","5","12","2","3","3","4","3","11","2","2,344","9,690"
"2020000000","","2020年","0","","総数","11","","15歳以上通勤者","31000","","鳥取県","","238,409","5","-","1","2","-","-","4","3","1","1","5","6","55","19","1","-","4","9","-","3","3","10","12","14","9","24","155","545","2","3","223,181","6,203","740","188","17","6","5","12","3","11","-","2","1","3","1","1","2","1,233","5,904"
"2020000000","","2020年","0","","総数","11","","15歳以上通勤者","32000","","島根県","","296,115","7","1","-","4","1","-","9","2","2","6","1","6","90","14","1","-","1","8","-","3","4","3","17","4","5","17","48","48","3","2","5,612","281,056","101","1,078","527","12","12","18","1","20","1","1","5","9","1","3","6","970","6,375"
"2020000000","","2020年","0","","総数","11","","15歳以上通勤者","33000","","岡山県","","782,627","25","6","6","17","4","1","6","13","8","6","32","35","285","72","14","11","7","21","4","13","22","25","120","24","41","103","1,119","2,190","20","11","484","87","737,102","12,948","151","37","1,742","97","43","82","7","10","16","19","7","7","16","4,508","21,003"
"2020000000","","2020年","0","","総数","11","","15歳以上通勤者","34000","","広島県","","1,209,596","26","8","4","21","7","3","31","25","7","10","37","48","543","122","10","5","10","26","8","12","28","41","127","42","31","75","495","330","11","17","184","922","10,577","1,143,602","6,108","40","147","914","30","295","26","32","39","26","9","14","19","8,188","36,264"
"2020000000","","2020年","0","","総数","11","","15歳以上通勤者","35000","","山口県","","565,839","22","2","-","9","6","3","14","11","3","4","10","29","238","64","8","5","5","10","-","3","9","11","42","8","14","24","147","136","4","4","17","770","85","7,769","538,095","17","37","92","13","6,382","30","35","41","73","11","18","11","1,718","9,780"
"2020000000","","2020年","0","","総数","11","","15歳以上通勤者","36000","","徳島県","","282,126","3","-","3","5","-","-","3","4","1","2","5","10","79","27","4","3","-","8","1","2","4","11","17","3","10","18","310","730","5","25","7","5","51","42","18","266,795","3,003","1,018","298","21","3","1","6","2","3","4","6","2,098","7,452"
"2020000000","","2020年","0","","総数","11","","15歳以上通勤者","37000","","香川県","","396,796","11","3","1","10","-","-","5","13","1","3","8","23","149","28","7","1","8","19","3","6","6","10","37","12","12","27","407","230","9","11","6","7","1,265","146","26","1,386","378,488","2,321","211","36","4","7","11","15","3","3","6","2,159","9,636"
"2020000000","","2020年","0","","総数","11","","15歳以上通勤者","38000","","愛媛県","","526,156","15","6","2","18","1","1","6","9","5","5","17","31","198","63","7","5","2","13","4","3","1","23","52","22","11","26","182","127","4","14","10","10","136","1,089","71","284","2,364","504,762","780","65","9","9","16","26","1","11","11","1,957","13,672"
"2020000000","","2020年","0","","総数","11","","15歳以上通勤者","39000","","高知県","","265,888","10","2","1","26","1","-","2","7","3","-","14","62","123","25","1","2","2","12","1","7","4","11","29","12","12","17","127","64","9","7","7","7","56","56","20","360","348","837","254,164","21","3","3","6","10","3","33","6","1,563","7,792"
"2020000000","","2020年","0","","総数","11","","15歳以上通勤者","40000","","福岡県","","2,058,672","90","8","21","46","5","5","37","56","12","26","85","155","1,329","256","25","23","31","36","7","20","27","164","316","61","30","92","571","218","21","23","23","48","153","554","4,929","34","67","102","19","1,921,318","31,707","1,160","8,477","7,615","267","504","176","18,281","59,442"
"2020000000","","2020年","0","","総数","11","","15歳以上通勤者","41000","","佐賀県","","348,901","12","8","1","12","1","1","6","12","1","3","9","15","101","33","9","-","3","7","1","3","8","7","25","12","7","13","55","30","2","2","7","14","19","51","61","11","9","29","-","26,351","306,976","4,900","512","114","43","86","16","2,531","6,772"
"2020000000","","2020年","0","","総数","11","","15歳以上通勤者","42000","","長崎県","","547,862","49","4","4","12","2","-","28","21","3","7","15","31","251","181","17","5","8","31","4","4","1","34","100","34","6","17","182","164","6","7","31","24","96","256","216","69","36","232","13","1,606","5,360","524,609","281","130","25","76","46","2,353","11,175"
"2020000000","","2020年","0","","総数","11","","15歳以上通勤者","43000","","熊本県","","707,839","16","-","4","15","3","2","7","13","9","5","25","39","300","90","8","7","6","9","-","5","8","27","65","29","9","34","166","103","1","9","5","9","47","110","139","31","29","84","7","12,598","420","241","670,718","681","580","1,384","30","4,095","15,617"
"2020000000","","2020年","0","","総数","11","","15歳以上通勤者","44000","","大分県","","464,688","13","-","2","7","3","-","6","10","6","2","17","21","148","55","2","4","6","8","1","5","6","14","29","30","3","17","75","56","2","4","6","4","44","87","134","20","24","92","5","7,979","119","71","574","445,909","214","50","12","1,419","7,373"
"2020000000","","2020年","0","","総数","11","","15歳以上通勤者","45000","","宮崎県","","431,874","13","2","3","71","-","-","10","9","9","3","12","23","169","53","7","3","7","6","3","5","5","17","27","14","6","9","110","76","2","14","6","6","81","78","81","51","23","136","8","289","28","41","728","468","416,429","4,707","16","1,106","6,904"
"2020000000","","2020年","0","","総数","11","","15歳以上通勤者","46000","","鹿児島県","","651,902","18","3","5","10","3","-","17","8","3","7","19","33","231","88","5","1","3","9","1","6","8","34","63","15","14","16","93","60","1","9","5","3","44","71","47","26","11","76","9","416","47","56","1,747","69","5,245","630,663","43","1,564","10,977"
"2020000000","","2020年","0","","総数","11","","15歳以上通勤者","47000","","沖縄県","","533,568","11","8","1","8","2","4","13","9","6","3","23","37","263","92","5","2","7","6","1","9","14","15","67","21","8","8","67","32","3","2","3","4","9","22","15","9","1","14","3","77","5","15","15","7","5","27","507,044","5,783","19,763"
"2020000000","","2020年","0","","総数","12","","15歳以上通学者","00000","","全国","","5,276,382","190,749","49,933","49,438","109,644","33,374","42,799","68,030","105,692","75,380","78,993","238,464","219,351","690,316","305,084","92,283","41,524","57,982","32,476","37,569","80,314","76,455","138,451","328,606","62,051","56,178","145,167","346,546","212,171","50,340","32,198","22,951","27,411","84,929","116,692","50,700","28,700","37,073","49,033","25,629","221,182","33,044","53,434","72,315","44,677","42,081","64,355","56,133","61,590","136,895"
"2020000000","","2020年","0","","総数","12","","15歳以上通学者","01000","","北海道","","197,745","189,921","177","12","27","5","4","6","12","1","11","57","39","407","94","20","2","12","1","15","10","2","8","15","2","9","44","39","22","2","3","-","-","5","4","7","-","3","1","1","7","-","1","4","5","1","1","4","1,269","5,453"
"2020000000","","2020年","0","","総数","12","","15歳以上通学者","02000","","青森県","","51,291","153","49,075","275","211","60","11","11","13","15","9","46","29","179","56","10","1","2","-","2","3","-","3","4","-","-","7","5","2","-","1","-","-","-","1","-","-","-","-","-","-","-","-","-","2","2","1","2","285","815"
"2020000000","","2020年","0","","総数","12","","15歳以上通学者","03000","","岩手県","","51,695","40","370","48,484","1,001","71","31","16","6","16","5","52","34","175","55","12","-","2","1","7","3","1","3","5","-","-","10","3","3","-","-","-","-","-","-","-","-","-","1","-","-","-","-","-","-","-","1","3","456","828"
"2020000000","","2020年","0","","総数","12","","15歳以上通学者","04000","","宮城県","","109,078","27","20","339","103,393","48","764","381","30","29","9","93","74","358","105","27","1","5","1","11","2","-","7","4","1","1","11","7","5","-","-","-","-","1","3","-","-","-","-","-","2","-","2","-","1","1","-","1","1,080","2,234"
"2020000000","","2020年","0","","総数","12","","15歳以上通学者","05000","","秋田県","","35,101","13","179","209","419","32,977","85","11","8","12","9","25","22","114","35","35","-","2","-","1","1","-","3","2","-","2","7","2","-","1","-","-","1","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","282","643"
"2020000000","","2020年","0","","総数","12","","15歳以上通学者","06000","","山形県","","45,568","17","8","16","1,810","40","41,547","138","15","17","18","69","56","233","70","204","1","8","1","10","4","1","14","2","-","2","5","-","1","-","-","-","-","-","-","-","-","-","-","1","2","-","-","1","1","-","-","-","493","763"
"2020000000","","2020年","0","","総数","12","","15歳以上通学者","07000","","福島県","","74,216","14","7","13","2,286","10","157","66,628","455","408","55","210","133","649","176","218","4","8","1","2","9","-","7","7","2","-","10","4","2","1","-","-","-","-","-","-","-","-","-","-","2","-","-","1","2","1","-","4","911","1,819"
"2020000000","","2020年","0","","総数","12","","15歳以上通学者","08000","","茨城県","","124,981","19","3","4","41","11","18","312","98,793","1,810","214","2,499","5,989","9,169","925","20","2","6","1","20","11","1","36","10","2","1","15","15","8","3","1","-","1","-","5","3","1","-","1","1","7","-","-","2","3","-","1","3","2,224","2,770"
"2020000000","","2020年","0","","総数","12","","15歳以上通学者","09000","","栃木県","","82,766","10","3","9","56","11","29","262","928","69,418","1,706","2,349","431","3,868","516","36","2","7","2","12","9","1","22","7","-","4","11","7","3","5","-","2","1","-","2","-","-","-","1","2","2","-","-","-","1","2","1","2","922","2,104"
"2020000000","","2020年","0","","総数","12","","15歳以上通学者","10000","","群馬県","","87,224","9","4","3","29","8","10","59","135","1,965","73,743","3,488","379","3,700","680","163","6","21","2","11","81","1","17","17","-","4","29","11","5","3","-","2","-","-","2","3","-","1","-","1","3","-","1","-","2","-","1","3","938","1,684"
"2020000000","","2020年","0","","総数","12","","15歳以上通学者","11000","","埼玉県","","308,256","52","11","10","58","8","12","33","659","1,309","2,197","209,987","5,332","71,321","3,433","35","6","13","3","134","75","5","44","22","4","10","38","15","17","3","2","4","1","2","5","1","2","2","4","1","8","1","4","1","10","2","4","9","5,441","7,906"
"2020000000","","2020年","0","","総数","12","","15歳以上通学者","12000","","千葉県","","262,588","30","13","6","28","7","7","17","3,356","84","106","4,073","194,244","46,544","3,025","21","2","5","4","38","19","5","50","16","4","3","37","25","7","1","-","-","1","3","2","2","-","1","2","5","7","4","4","6","6","1","2","7","3,461","7,297"
"2020000000","","2020年","0","","総数","12","","15歳以上通学者","13000","","東京都","","522,742","97","16","10","75","25","14","33","784","156","182","12,448","9,971","449,925","22,323","43","8","19","6","1,211","45","9","158","40","15","18","112","78","38","12","6","2","8","9","14","3","2","2","4","5","26","12","8","12","49","4","8","12","5,652","19,033"
"2020000000","","2020年","0","","総数","12","","15歳以上通学者","14000","","神奈川県","","381,355","53","10","15","36","12","6","25","255","58","81","1,648","1,726","90,556","268,809","24","6","11","1","373","37","8","880","37","10","14","64","38","18","11","4","-","4","7","14","7","1","3","5","2","16","7","3","7","14","5","6","10","6,149","10,269"
"2020000000","","2020年","0","","総数","12","","15歳以上通学者","15000","","新潟県","","95,345","13","4","3","32","14","66","46","19","14","112","205","107","673","237","90,916","71","36","10","19","140","7","8","17","-","8","22","10","5","3","-","-","-","1","-","-","1","-","-","-","1","-","1","1","1","-","-","5","875","1,642"
"2020000000","","2020年","0","","総数","12","","15歳以上通学者","16000","","富山県","","44,568","11","-","1","10","4","1","1","6","2","12","45","19","185","62","127","40,717","1,848","31","12","59","56","6","74","1","5","76","40","27","5","1","-","1","3","1","2","-","-","-","2","-","-","-","-","2","-","-","4","498","611"
"2020000000","","2020年","0","","総数","12","","15歳以上通学者","17000","","石川県","","57,673","7","1","1","11","-","2","-","5","2","4","10","12","186","33","24","425","55,201","238","6","9","31","9","68","2","19","91","68","33","2","1","1","-","6","6","1","-","-","-","2","2","-","-","1","1","-","-","2","357","793"
"2020000000","","2020年","0","","総数","12","","15歳以上通学者","18000","","福井県","","34,437","3","-","-","1","-","-","-","2","3","1","6","6","100","26","10","33","454","31,756","4","6","49","10","113","7","87","454","290","45","9","1","1","5","4","10","1","1","-","1","1","6","-","-","-","-","1","-","1","300","629"
"2020000000","","2020年","0","","総数","12","","15歳以上通学者","19000","","山梨県","","39,522","8","1","1","5","3","-","1","10","6","8","186","63","2,358","514","8","2","2","2","34,789","165","3","186","15","1","-","11","5","2","1","1","-","-","2","-","1","1","1","-","-","-","-","1","1","1","-","-","1","516","640"
"2020000000","","2020年","0","","総数","12","","15歳以上通学者","20000","","長野県","","87,166","18","2","1","15","4","6","13","23","20","431","494","143","2,086","301","247","72","51","7","566","79,190","99","88","497","14","8","81","24","8","6","-","2","1","3","1","-","-","-","-","5","5","-","1","1","-","2","-","4","1,167","1,459"
"2020000000","","2020年","0","","総数","12","","15歳以上通学者","21000","","岐阜県","","88,927","10","2","2","1","1","1","1","7","3","4","17","16","211","43","5","76","84","60","9","118","71,797","52","13,078","189","337","158","75","33","9","2","5","-","3","7","1","-","-","1","6","4","1","2","-","2","2","-","3","901","1,588"
"2020000000","","2020年","0","","総数","12","","15歳以上通学者","22000","","静岡県","","149,272","19","6","4","15","7","11","13","40","10","30","151","195","3,635","2,675","13","8","15","12","205","74","35","135,585","2,475","30","26","141","55","31","13","-","4","3","2","8","3","2","1","2","3","9","3","1","2","3","1","1","6","1,502","2,187"
"2020000000","","2020年","0","","総数","12","","15歳以上通学者","23000","","愛知県","","323,895","34","3","5","16","8","7","6","23","4","15","52","46","665","178","10","39","38","49","29","160","3,754","1,084","303,634","1,365","257","481","219","134","48","7","10","8","20","23","10","1","4","7","18","15","2","5","6","16","7","7","7","3,703","7,656"
"2020000000","","2020年","0","","総数","12","","15歳以上通学者","24000","","三重県","","73,419","12","1","-","8","3","1","1","4","1","2","18","19","169","41","4","3","17","11","4","10","181","33","7,768","59,780","143","466","1,060","81","354","148","3","2","11","9","3","4","2","1","3","7","1","-","1","2","4","-","4","1,123","1,896"
"2020000000","","2020年","0","","総数","12","","15歳以上通学者","25000","","滋賀県","","66,920","5","3","-","-","-","2","1","3","-","1","6","11","60","14","3","4","21","140","1","7","270","11","243","74","48,793","11,081","3,123","399","146","8","1","6","8","7","4","2","3","1","5","7","-","-","1","4","2","1","3","871","1,564"
"2020000000","","2020年","0","","総数","12","","15歳以上通学者","26000","","京都府","","121,569","11","4","-","7","4","-","1","9","1","2","10","11","127","32","3","8","13","66","6","8","18","15","51","52","2,761","102,325","7,486","1,229","1,833","25","21","6","23","20","8","14","7","9","12","16","-","3","5","11","4","3","3","1,326","3,960"
"2020000000","","2020年","0","","総数","12","","15歳以上通学者","27000","","大阪府","","352,391","54","5","4","17","12","4","1","15","2","4","30","33","368","88","7","7","26","31","13","16","43","24","96","97","2,385","17,996","291,353","12,624","5,272","2,557","38","35","73","52","23","33","30","35","37","38","1","15","7","22","16","10","13","5,418","13,311"
"2020000000","","2020年","0","","総数","12","","15歳以上通学者","28000","","兵庫県","","236,024","28","2","4","8","6","1","4","11","4","2","28","25","326","73","9","4","22","17","10","20","23","14","72","37","629","5,637","23,170","194,115","648","134","269","23","1,414","104","30","226","48","27","44","44","4","7","7","12","8","6","13","2,558","6,097"
"2020000000","","2020年","0","","総数","12","","15歳以上通学者","29000","","奈良県","","64,330","4","-","-","6","3","1","-","5","-","-","2","1","77","13","-","4","2","4","-","2","9","5","15","300","459","4,552","13,035","1,329","41,506","152","3","5","16","10","2","7","5","4","3","9","1","1","-","5","2","2","2","1,180","1,587"
"2020000000","","2020年","0","","総数","12","","15歳以上通学者","30000","","和歌山県","","36,357","2","-","1","2","1","1","-","2","3","2","4","8","59","13","2","-","2","6","1","7","9","8","23","34","67","364","4,263","390","361","29,122","8","3","14","12","9","22","3","5","8","5","-","2","-","3","5","1","1","511","988"
"2020000000","","2020年","0","","総数","12","","15歳以上通学者","31000","","鳥取県","","23,868","-","1","-","-","1","-","-","2","-","1","5","6","44","10","2","-","1","1","2","-","1","2","6","2","3","34","173","151","-","-","22,204","328","145","74","2","1","4","7","5","7","-","-","1","-","-","-","1","181","460"
"2020000000","","2020年","0","","総数","12","","15歳以上通学者","32000","","島根県","","28,291","-","-","-","1","1","-","1","1","1","2","2","2","31","5","-","-","2","-","1","-","1","1","11","3","4","25","51","31","2","-","269","26,689","46","275","29","4","3","12","2","18","-","2","2","1","-","-","1","155","604"
"2020000000","","2020年","0","","総数","12","","15歳以上通学者","33000","","岡山県","","84,989","5","-","-","2","1","-","-","5","1","1","4","14","112","22","3","-","2","1","11","1","1","5","8","3","19","124","442","461","16","7","63","35","79,435","988","29","17","518","33","18","36","-","6","-","3","-","1","1","642","1,893"
"2020000000","","2020年","0","","総数","12","","15歳以上通学者","34000","","広島県","","121,589","8","-","1","3","1","-","1","4","-","-","19","27","233","51","4","1","2","3","5","2","5","4","22","1","22","108","199","146","7","4","25","117","2,440","113,298","395","7","18","284","17","121","3","4","2","5","7","5","2","996","2,960"
"2020000000","","2020年","0","","総数","12","","15歳以上通学者","35000","","山口県","","53,756","3","1","-","-","-","-","-","2","-","-","10","4","95","18","1","2","2","-","1","1","1","4","6","1","4","53","59","40","6","-","1","86","44","1,230","49,167","-","-","11","5","1,701","5","21","17","16","2","5","2","298","831"
"2020000000","","2020年","0","","総数","12","","15歳以上通学者","36000","","徳島県","","30,030","2","-","1","1","-","-","-","2","-","-","3","3","69","19","-","2","1","-","3","-","1","3","12","-","4","41","252","194","7","4","1","1","58","20","4","27,979","171","123","80","9","-","2","-","1","3","1","3","321","629"
"2020000000","","2020年","0","","総数","12","","15歳以上通学者","37000","","香川県","","39,668","4","-","-","2","-","-","1","4","-","1","9","8","87","32","4","2","3","4","1","1","1","2","14","3","12","111","399","249","5","1","1","6","927","46","3","190","35,962","171","32","13","-","1","2","3","1","-","-","370","980"
"2020000000","","2020年","0","","総数","12","","15歳以上通学者","38000","","愛媛県","","51,021","-","-","-","2","1","-","5","3","1","-","10","3","103","34","1","-","1","-","4","-","-","6","9","-","8","52","118","55","6","1","4","10","82","251","16","69","198","48,149","81","33","-","2","2","4","6","-","2","434","1,255"
"2020000000","","2020年","0","","総数","12","","15歳以上通学者","39000","","高知県","","26,921","3","-","-","-","-","-","-","-","-","2","2","8","75","10","1","-","-","-","2","1","4","2","6","1","6","41","73","59","7","-","1","1","40","19","1","95","58","98","25,200","11","-","-","-","1","1","1","-","234","857"
"2020000000","","2020年","0","","総数","12","","15歳以上通学者","40000","","福岡県","","225,145","10","-","2","4","1","-","-","13","1","1","18","24","313","68","1","1","2","-","3","-","4","11","23","3","21","124","92","57","12","1","-","7","23","68","822","4","5","6","4","209,840","2,002","161","988","942","41","72","15","2,698","6,637"
"2020000000","","2020年","0","","総数","12","","15歳以上通学者","41000","","佐賀県","","36,856","1","-","-","1","-","-","-","3","2","-","6","2","67","13","1","-","-","-","-","3","1","1","4","1","3","16","13","14","-","1","-","2","8","14","13","-","1","-","2","4,296","30,509","534","122","21","5","14","3","474","685"
"2020000000","","2020年","0","","総数","12","","15歳以上通学者","42000","","長崎県","","55,450","3","-","-","-","2","-","-","2","-","2","7","17","85","21","2","-","2","-","2","1","5","2","9","1","5","14","25","14","2","1","1","7","6","12","25","-","1","7","5","768","377","52,546","62","24","12","8","4","267","1,094"
"2020000000","","2020年","0","","総数","12","","15歳以上通学者","43000","","熊本県","","76,165","3","-","-","-","2","-","-","10","-","2","18","10","136","56","2","1","3","-","5","1","1","6","8","2","7","32","35","32","1","-","1","1","9","23","21","2","1","2","2","2,486","68","39","70,617","97","68","310","6","582","1,457"
"2020000000","","2020年","0","","総数","12","","15歳以上通学者","44000","","大分県","","46,062","-","1","-","1","-","-","-","-","-","-","6","4","68","14","1","1","-","-","2","-","-","3","7","1","2","17","23","16","4","-","1","3","13","16","20","2","2","10","3","1,182","26","20","141","43,274","81","11","7","248","831"
"2020000000","","2020年","0","","総数","12","","15歳以上通学者","45000","","宮崎県","","43,141","2","-","-","-","-","-","-","3","-","1","5","4","85","17","-","-","2","-","2","-","-","6","1","1","1","11","17","9","2","-","-","1","5","6","14","-","-","2","-","148","8","14","92","79","41,268","272","4","192","867"
"2020000000","","2020年","0","","総数","12","","15歳以上通学者","46000","","鹿児島県","","66,088","1","-","-","1","-","-","1","1","-","-","6","5","85","25","1","-","-","-","-","2","2","1","9","2","1","18","12","11","3","1","-","1","5","19","7","-","1","2","2","178","5","7","188","8","505","63,587","8","303","1,074"
"2020000000","","2020年","0","","総数","12","","15歳以上通学者","47000","","沖縄県","","60,921","10","-","2","2","1","-","-","4","1","5","26","36","145","24","3","-","6","3","4","1","9","2","24","3","4","10","38","16","2","1","3","1","13","11","8","10","14","4","3","85","4","13","12","17","8","10","55,942","826","3,555"
"2020000000","","2020年","1","","男","0","","総数","00000","","全国","","35,436,089","1,340,057","328,378","342,962","650,803","253,480","297,032","511,745","776,105","535,050","562,216","1,527,227","1,285,933","4,759,959","2,013,955","630,200","308,193","332,885","233,148","223,820","582,332","526,591","1,080,400","2,264,459","484,821","387,255","647,014","2,341,849","1,280,116","262,018","227,423","150,201","192,895","510,777","797,195","367,323","177,707","259,286","340,449","163,452","1,316,212","227,043","350,344","452,253","302,773","276,533","422,153","350,011","325,323","1,456,733"
"2020000000","","2020年","1","","男","0","","総数","01000","","北海道","","1,404,881","1,336,963","307","123","223","27","21","195","99","72","34","203","202","1,233","369","74","25","38","51","26","45","28","83","178","37","11","51","147","92","6","11","9","6","26","48","28","13","24","43","7","49","7","17","12","11","7","14","25","7,214","56,347"
"2020000000","","2020年","1","","男","0","","総数","02000","","青森県","","339,133","348","323,925","1,959","569","556","35","268","90","50","27","182","159","517","265","53","14","16","22","8","25","8","36","55","15","6","8","50","37","1","3","4","1","25","36","17","6","5","40","5","12","2","4","6","13","4","9","7","1,279","8,351"
"2020000000","","2020年","1","","男","0","","総数","03000","","岩手県","","353,090","98","2,575","335,483","4,046","465","54","230","76","30","11","133","120","451","202","24","12","9","5","11","17","7","40","34","31","3","9","58","30","-","2","-","-","41","51","14","14","15","56","3","19","1","10","9","17","-","7","5","1,612","6,950"
"2020000000","","2020年","1","","男","0","","総数","04000","","宮城県","","677,976","194","341","3,481","634,703","452","2,134","6,439","179","177","58","277","192","1,279","394","140","26","19","12","20","41","13","153","112","40","7","11","126","67","2","11","7","5","32","85","44","38","9","147","15","50","1","28","12","9","5","28","11","4,346","22,004"
"2020000000","","2020年","1","","男","0","","総数","05000","","秋田県","","261,203","44","480","923","685","251,183","455","139","22","15","15","67","41","205","90","58","4","9","2","1","7","6","15","19","4","5","7","13","11","1","1","-","1","2","10","3","4","2","10","1","6","-","2","2","1","1","2","2","816","5,811"
